股票代码,股票简称,开盘价,收盘价,最高价,最低价,成交量(股),涨跌幅(%),5日均线,10日均线,20日均线,30日均线,60日均线,MACD,BOLL上轨,BOLL中轨,BOLL下轨,kdj(k值),kdj(d值),kdj(j值),a股流通市值,所属行业,所属概念,买入信号,技术形态,上市天数
600078.SH,澄星股份,5.01,5.01,5.01,5.01,10659223.0,10.11,4.58,4.59,4.42,4.34,4.04,0.04,4.90,4.42,3.94,56.52,47.89,73.79,3319490000.0,化工-化学制品-磷化工及磷酸盐,涉矿;循环经济;黑磷;融资融券;转融券标的;磷化工,cci买入信号||skdj金叉||boll突破上轨,价升量缩||缩量||尖三兵,7965
600354.SH,敦煌种业,5.01,5.0,5.13,4.95,16214877.0,0.0,4.93,4.92,4.84,4.85,4.44,-0.01,5.10,4.84,4.57,70.78,67.52,77.3,2639010400.0,农林牧渔-种植业与林业-种子生产,棉;玉米;强麦;抗旱;生物育种;三农;普麦;兰新白试验区;超级稻;玉米种业;农业供给侧改革;融资融券;转融券标的;贸易战受益股;地方国资改革;乡村振兴;农业种植;甘肃国资改革;供销社,macd金叉,放量||阴线||威力雷达,5572
600433.SH,冠豪高新,5.01,4.92,5.01,4.88,13601182.0,-1.21,4.92,4.94,4.79,4.67,4.21,-0.03,5.16,4.79,4.42,41.7,50.55,23.99,6254872000.0,轻工制造-造纸-造纸Ⅲ,东盟北部湾;三旧改造;高岭土概念;造纸转暖;人民币防伪;人民币升值;新版人民币;融资融券;诚通系;转融券标的;纸浆;央企国资改革;年报预增,cr金叉,缩量||价跌量缩||回调缩量,5782
300210.SZ,森远股份,5.0,4.95,5.02,4.91,6100920.0,-0.4,4.91,4.99,4.92,4.91,4.59,-0.04,5.22,4.92,4.63,46.85,50.26,40.02,1980864300.0,机械设备-专用设备-其它专用机械,雄安新区;沥青;地下管网;公路建设;除雪概念;PPP概念;军工;3D打印;雄安基建,skdj金叉||月线cr金叉||月线dma金叉,缩量||价跌量缩||回调缩量,2914
600477.SH,杭萧钢构,5.0,4.91,5.03,4.9,19423436.0,-1.8,4.90,4.96,4.84,4.82,4.37,-0.04,5.17,4.84,4.50,41.09,47.07,29.14,8789156100.0,建筑材料-建筑装饰-专业工程,新型城镇化;杭州湾大湾区;线材;棚户区改造;空中巴士;雄安新区;杭州亚运会;钢结构;沪股通;工程建材;绿色建筑;一带一路;装配式建筑,月线cr金叉,缩量||价跌量缩||回调缩量,5638
600581.SH,八一钢铁,5.0,5.06,5.08,4.95,48481562.0,1.2,5.00,5.11,5.06,4.95,4.50,-0.09,5.38,5.06,4.75,29.9,34.41,20.87,7756463200.0,黑色金属-钢铁-普钢,新疆振兴;一带一路;螺纹钢;铁矿石;新疆自贸区;新疆发展;工程建材;人民币贬值受益;央企国资改革,skdj金叉,价升量涨||缩量||阳线,6089
002437.SZ,誉衡药业,4.99,4.9,5.02,4.9,23850105.0,-1.61,4.96,5.09,5.30,5.30,4.21,-0.22,6.00,5.30,4.60,22.61,27.05,13.73,10618674800.0,医药生物-化学制药-化学制剂,抗癌;互联网金融;多肽药;互联网保险;参股新三板;基因测序;青蒿素;阿糖胞苷;融资融券;深股通;转融券标的;生物医药;单抗;股权转让;创新药;民营医院;科创板IPO,wr超卖||月线macd金叉,缩量||价跌量缩||回调缩量,3221
300004.SZ,南风股份,4.99,5.01,5.12,4.96,19470134.0,0.0,4.93,5.00,4.82,4.78,4.31,-0.02,5.33,4.82,4.32,31.74,41.4,12.41,2233666300.0,机械设备-专用设备-其它专用机械,PM2.5;核电;3D打印,rsi金叉,缩量||阳线||旗形,3457
600481.SH,双良节能,4.99,4.86,5.0,4.82,26983583.0,-1.02,4.77,4.78,4.68,4.66,4.27,-0.01,4.97,4.68,4.39,53.32,51.21,57.54,7875609600.0,机械设备-通用设备-制冷空调设备,工业4.0;分布式发电;余热发电;分布式燃气发电;污水处理;海水淡化;智慧城市;地热能;PM2.5;移动互联网;绿色消费;高端装备;融资融券;农村环境治理;转融券标的;乡村振兴;合同能源管理;能源互联网;物联网感知层;美丽中国;互联网+;物联网;节能环保;年报预增,kdj金叉||周线skdj金叉||周线kdj金叉,放量||价跌量缩||阴线,5840
601789.SH,宁波建工,4.99,4.86,5.0,4.83,38040582.0,-2.61,4.83,4.76,4.69,4.75,4.11,-0.02,4.98,4.69,4.40,60.28,56.66,67.5,4743748800.0,建筑材料-建筑装饰-房屋建设,舟山自贸区;杭州湾大湾区;杭州亚运会;参股券商;舟山新区;大数据;PPP概念;融资融券;沪股通;转融券标的;一带一路;边缘计算,周线mtm金叉,缩量||价跌量缩||月线长下影线,2802
603227.SH,雪峰科技,4.99,5.02,5.11,4.98,9761823.0,0.8,4.94,4.99,4.93,4.87,4.49,-0.04,5.21,4.93,4.65,42.96,44.53,39.81,3306674000.0,化工-化学制品-民爆用品,新疆振兴;地方国资改革;年报预增,skdj金叉||rsi金叉||月线cci买入信号,价升量缩||缩量||阳线,1434
000530.SZ,大冷股份,4.98,5.24,5.29,4.95,49386479.0,5.22,4.99,4.95,4.91,4.97,4.31,-0.02,5.20,4.91,4.62,74.43,67.08,89.14,3132199400.0,机械设备-通用设备-制冷空调设备,大连自贸区;自动售货机;冷链物流;大数据;东北亚经贸中心;互联网+;地热能;独角兽概念;参股券商;边缘计算;物联网,cci买入信号||boll突破上轨||周线mtm金叉,价升量涨||放量||阳线,9262
600122.SH,宏图高科,4.98,4.86,4.99,4.83,34756798.0,-2.02,4.79,4.83,4.73,4.76,4.23,-0.03,5.10,4.73,4.36,58.08,56.7,60.85,5629135600.0,商业贸易-零售-专业连锁,参股券商;参股民营银行;小额贷款;电子信息;岩棉;腾讯概念;融资融券;沪股通;转融券标的;新零售;智能穿戴;移动支付,kdj金叉||月线bias买入信号||月线cr金叉,缩量||价跌量缩||月线长下影线,7668
600355.SH,精伦电子,4.98,4.97,5.15,4.91,45850831.0,0.2,4.84,4.86,4.77,4.81,4.42,-0.0,5.11,4.77,4.44,59.26,56.49,64.81,2445683300.0,信息设备-通信设备-终端设备,中部崛起;数字电视;语音技术;智能电视;东湖高新园区;电子信息;物联网平台层;物联网;壳资源;新基建;OLED,cci买入信号||月线macd金叉||月线cr金叉,价升量涨||放量||阴线,6153
600139.SH,西部资源,4.97,4.92,5.1,4.71,46008082.0,1.86,4.71,4.73,4.71,4.74,4.18,-0.04,4.93,4.71,4.49,55.68,49.59,67.85,3256501300.0,综合-综合-综合Ⅲ,锂电池;铜;锂矿;成渝特区;稀有金属;涉矿;融资融券;白银;文化传媒;钴;转融券标的;融资租赁;股权转让;小金属概念,cci买入信号||周线行情收盘价上穿5日||周线mtm金叉,价升量涨||放量||阴线,7722
300128.SZ,锦富技术,4.96,5.27,5.38,4.94,84135244.0,5.4,4.99,5.02,5.06,5.14,4.64,-0.03,5.39,5.06,4.72,53.6,41.31,78.17,5616326900.0,电子-光学光电子-显示器件Ⅲ,智能终端;云计算;智能家居;蓝宝石;虚拟现实;元器件;移动互联网;三星;融资融券;转融券标的;新零售;天然气;物联网应用层;物联网;智能电视;OLED设备制造;股权转让;大数据;光伏概念;石墨烯;OLED;苹果概念;台湾概念股,cci买入信号||cr金叉||boll突破中轨,价升量涨||放量||阳线,3109
603366.SH,日出东方,4.96,5.09,5.12,4.94,16900122.0,2.83,4.91,4.93,4.92,4.99,4.64,-0.01,5.24,4.92,4.60,64.08,54.14,83.95,4072000000.0,家用电器-白色家电-小家电,太阳能热水器;参股民营银行;独角兽概念;太阳能;短视频;家用电器;证金持股;创投,cci买入信号||周线行情收盘价上穿5日||周线mtm金叉,价升量涨||放量||阳线,2523
600226.SH,瀚叶股份,4.95,4.83,5.02,4.83,56066984.0,-3.01,4.88,4.97,4.73,4.55,3.80,-0.07,5.36,4.73,4.09,46.01,54.02,29.98,9625557300.0,信息服务-传媒-其他传媒,互联网金融;参股基金;职业教育;生物农药;余额宝;文化传媒;腾讯概念;蜱虫;网络游戏;大数据;动漫;手机游戏;影视娱乐;移动互联网;独角兽概念;禽流感;创投,月线cr金叉||月线boll突破中轨,缩量||价跌量缩||旗形,7093
600280.SH,中央商场,4.95,4.94,5.01,4.9,15384000.0,-0.6,5.01,4.88,4.72,4.73,4.50,0.05,5.17,4.72,4.27,58.36,66.05,42.97,5623374000.0,商业贸易-零售-百货零售,电子商务;移动购物;沪股通;商超百货;便利店;新零售,月线bias买入信号||月线rsi金叉||月线skdj超卖,缩量||价跌量缩||回调缩量,6778
600091.SH,ST明科,4.94,4.72,5.03,4.7,6431104.0,-4.65,4.74,4.64,4.49,4.38,4.10,0.05,4.89,4.49,4.09,72.23,75.2,66.3,2064587100.0,化工-基础化学-其他化学原料,ST板块,月线cr金叉||月线cci买入信号||月线boll突破中轨,放量||上升通道||阴线,7958
000557.SZ,西部创业,4.93,5.06,5.3,4.83,31546063.0,2.64,4.94,4.99,4.86,4.73,4.28,-0.04,5.20,4.86,4.52,44.42,44.8,43.67,2961340800.0,交通运输-公路铁路运输-铁路运输Ⅲ,葡萄酒替白酒;生态农业;年报预增;一带一路;外资券商影子股,行情收盘价上穿5日||skdj金叉||rsi金叉,价升量涨||放量||阳线,9071
000592.SZ,平潭发展,4.93,4.93,4.93,4.63,354897590.0,10.05,4.33,4.20,4.10,4.08,3.78,0.12,4.60,4.10,3.59,74.32,61.54,99.88,9435709000.0,农林牧渔-种植业与林业-林业Ⅲ,金改;美丽中国;风沙治理;生态城乡;体育产业;林场改革;融资融券;光伏概念;平潭免税区;福建土改;转融券标的;纤维板;污水处理;赛马概念;福建自贸区;民营医院;年报预增;郭台铭概念,月线cr金叉||月线cci买入信号||周线boll突破上轨,价升量涨||放量||强中选强,8422
002528.SZ,英飞拓,4.93,4.91,4.99,4.89,8658127.0,-0.61,4.88,4.96,4.98,4.96,4.45,-0.09,5.18,4.98,4.78,39.95,41.15,37.56,4243041200.0,信息设备-计算机设备-计算机设备Ⅲ,军民融合;智能建筑;反恐;智能交通;广告营销;文化传媒;智能家居;安防;智慧城市;数字营销;谷歌概念;国资驰援,周线rsi金叉||月线dmi金叉,缩量||价跌量缩||月线长下影线,3037
002692.SZ,远程股份,4.93,5.05,5.15,4.93,30440293.0,1.61,4.95,4.96,4.83,4.82,4.42,-0.01,5.20,4.83,4.46,49.36,53.07,41.93,3612688700.0,机械设备-电气设备-其他电力设备,电缆;智能电网;核电;军工,skdj金叉||周线mtm金叉,价升量涨||放量||阳线,2444
300370.SZ,安控科技,4.93,4.96,5.05,4.8,70209938.0,0.0,4.86,5.11,5.13,5.33,4.14,-0.21,5.66,5.13,4.60,30.1,35.81,18.69,3583325100.0,机械设备-仪器仪表-仪器仪表,油品改革;油气开采;安防;智能建筑;工业4.0;海南自贸区;兜底增持;天然气;创投;工业互联网;网络安全;智慧城市;新基建;边缘计算;透明工厂,skdj金叉||skdj底背离,缩量||阳线||月线长下影线,1911
600856.SH,中天能源,4.93,5.04,5.39,4.85,157217550.0,2.23,4.77,4.71,4.63,4.71,4.29,0.03,5.00,4.63,4.26,65.29,63.31,69.26,6770847200.0,公用事业-燃气水务-燃气Ⅲ,中朝贸易区;新能源;油品升级;油气开采;沪股通;LNG加气站;股权转让;国资驰援;天然气,boll突破上轨||cr金叉||macd金叉,价升量涨||放量||强中选强,9124
002611.SZ,东方精工,4.91,4.84,5.05,4.81,46854948.0,-2.02,4.82,4.77,4.54,4.51,4.23,0.05,5.14,4.54,3.94,61.03,64.05,55.0,5376503500.0,交运设备-汽车零部件-汽车零部件Ⅲ,军民融合;军工;机器人概念;深股通;锂电制造;工业机器人;贸易战影响股;北汽新能源;新能源汽车;宁德时代概念;动力电池回收;锂电池,月线rsi金叉||月线kdj超卖||月线mtm金叉,放量||价跌量缩||旗形,2788
002676.SZ,顺威股份,4.91,5.31,5.47,4.73,76485332.0,4.32,4.86,4.45,4.11,4.03,3.62,0.28,5.16,4.11,3.06,83.34,82.27,85.48,3823013300.0,家用电器-白色家电-其他白色家电,电子信息;智能表;节水灌溉;智能家居;壳资源,月线roc买入信号||月线dmi金叉,放量||价升量缩||阳线,2519
002711.SZ,欧浦智网,4.91,4.78,4.98,4.76,39044151.0,-3.24,4.93,4.88,4.68,4.70,4.23,0.0,5.32,4.68,4.03,53.2,59.85,39.9,5019798200.0,交通运输-物流-物流Ⅲ,物流电商平台;互联网金融;互联网钢铁;参股新三板;智能物流;移动支付;深股通;区块链储备;供应链金融;电子商务;互联网+;区块链;股权转让;国产软件,月线kdj超卖,缩量||价跌量缩||旗形,1907
600798.SH,宁波海运,4.91,4.87,5.02,4.84,28102221.0,-1.82,4.89,4.78,4.62,4.41,3.97,0.0,5.05,4.62,4.19,63.32,67.0,55.97,5020244100.0,交通运输-港口航运-航运Ⅲ,舟山新区;黄金水道;舟山自贸区;海洋经济;一带一路;地方国资改革;航运概念;杭州湾大湾区;浙江国资改革,月线macd金叉||月线boll突破中轨,缩量||价跌量缩||上升通道,8030
603993.SH,洛阳钼业,4.91,4.82,4.94,4.81,124621937.0,-1.83,4.88,4.94,4.84,4.85,4.55,-0.04,5.21,4.84,4.47,29.83,40.82,7.86,85149024000.0,有色金属-有色冶炼加工-小金属,MSCI概念;辉钼;融资融券;沪股通;锂电原料;锂电池;钨;铜;转融券标的;钴;钼;稀有金属;小金属概念;黄金概念;磷化工;年报预增;机构重仓,wr超卖||月线rsi金叉||月线mtm金叉,缩量||价跌量缩||回调缩量,2382
002483.SZ,润邦股份,4.9,4.8,4.92,4.78,9902784.0,-2.24,4.93,4.84,4.74,4.69,4.41,-0.0,5.04,4.74,4.44,45.24,56.42,22.88,3221904700.0,机械设备-专用设备-重型机械,大上海;污水处理;海工装备,月线cci买入信号||月线boll突破中轨||月线dma金叉,缩量||回调缩量||阴线,3123
002487.SZ,大金重工,4.9,4.9,4.98,4.89,5610660.0,-0.61,4.95,4.91,4.86,4.82,4.43,-0.03,5.06,4.86,4.65,55.4,60.3,45.59,2646000000.0,机械设备-通用设备-金属制品,P2P概念;钢结构;振兴东北;新能源;互联网金融;风电;高端装备,月线dmi金叉||月线dma金叉,缩量||价跌量缩||回调缩量,3107
300337.SZ,银邦股份,4.9,4.93,5.0,4.82,14931847.0,1.23,4.81,4.93,5.09,4.93,4.39,-0.13,5.66,5.09,4.52,31.89,28.21,39.26,3454448900.0,有色金属-有色冶炼加工-铝,海工装备;新材料概念;军工;3D打印;股权转让;国产航母;有色铝,kdj金叉||dmi金叉||lwr买入信号,价升量涨||缩量||阳线,2465
601212.SH,白银有色,4.9,5.07,5.3,4.9,128886636.0,3.68,4.82,4.82,4.85,4.87,4.13,-0.05,5.14,4.85,4.56,57.56,49.5,73.67,9960902700.0,有色金属-有色冶炼加工-铜,铜;涉矿;铜冶炼;钼;中非合作;小金属概念;黄金概念,cci买入信号||月线macd金叉||周线行情收盘价上穿5日,价升量涨||放量||阳线,792
000422.SZ,*ST宜化,4.89,4.79,4.92,4.77,20992169.0,-3.04,5.03,5.09,4.77,4.47,3.99,-0.08,5.54,4.77,3.99,34.2,55.04,-7.49,4300524200.0,化工-基础化学-氯碱,涉矿;天然气;甲醇;己二酸;煤头尿素;ST板块;聚氯乙烯;尿素;片碱;甲醛;湖北国资改革;地方国资改革;磷化工;化肥;PVC;烧碱;煤化工,wr超卖||月线cr金叉,缩量||价跌量缩||旗形,8281
000539.SZ,粤电力A,4.89,5.03,5.05,4.82,16597242.0,2.86,4.96,4.92,4.92,4.82,4.52,-0.03,5.09,4.92,4.75,50.69,47.52,57.02,12846152400.0,公用事业-电力-火电,B转H;煤价下跌受益;广东基建;电力改革;油页岩;融资融券;深股通;转融券标的;海上风电;广东国资改革;地方国资改革;风电;粤港澳大湾区;科创板IPO;机构重仓,行情收盘价上穿5日||skdj金叉||kdj金叉,价升量涨||缩量||阳线,9274
000698.SZ,沈阳化工,4.89,4.88,4.94,4.86,12985606.0,-1.01,4.85,4.90,4.70,4.61,4.29,-0.01,5.20,4.70,4.21,42.24,49.51,27.7,3834131800.0,化工-基础化学-石油加工,线型;振兴东北;盐酸;国改双百行动;丙烯酸,月线macd金叉||月线boll突破中轨||月线roc买入信号,缩量||价跌量缩||回调缩量,8092
002654.SZ,万润科技,4.89,4.92,4.99,4.88,9508109.0,-0.2,4.87,4.92,4.95,4.97,4.66,-0.05,5.15,4.95,4.74,47.66,43.98,55.01,2894804700.0,信息服务-传媒-营销服务,文化传媒;参股新三板;数字营销;广告营销;节能照明;今日头条概念;短视频;互联网+;国资驰援;股权转让;独角兽概念;柔性屏,boll突破中轨,缩量||阳线||价跌量缩,2617
600415.SH,小商品城,4.89,4.84,4.89,4.83,11102697.0,-1.02,4.90,4.92,4.86,4.79,4.39,-0.06,5.09,4.86,4.63,43.8,48.74,33.93,26345157000.0,商业贸易-零售-商业物业经营,健康中国;互联网银行;双十一;MSCI概念;跨境电商;SDR概念;金改;参股券商;消费金融;融资融券;沪股通;转融券标的;电子商务;地方国资改革;证金持股,月线cr金叉,缩量||价跌量缩||回调缩量,6188
600488.SH,天药股份,4.89,5.01,5.06,4.86,10493345.0,2.25,4.91,4.98,4.85,4.76,4.41,-0.04,5.21,4.85,4.50,38.08,45.26,23.72,4853271500.0,医药生物-化学制药-化学制剂,余额宝;哮喘;滨海新区;生物医药;天津国资改革;医保目录;地方国资改革;信托概念;证金持股,行情收盘价上穿5日||rsi金叉||月线dmi金叉,价升量涨||缩量||阳线,6513
000812.SZ,陕西金叶,4.88,4.97,4.98,4.84,27778386.0,2.05,4.86,4.88,4.88,4.84,4.52,-0.03,5.14,4.88,4.61,54.12,48.36,65.65,3326186500.0,轻工制造-包装印刷-包装印刷Ⅲ,聚乳酸;人民币升值;国际板;融资融券;职业教育;转融券标的;参股券商;信托概念;创投,kdj金叉||周线行情收盘价上穿5日||月线boll突破中轨,价升量涨||缩量||阳线,7604
300237.SZ,美晨生态,4.88,5.09,5.17,4.82,66106253.0,4.3,4.85,4.78,4.65,4.64,4.43,0.06,5.10,4.65,4.19,65.96,58.73,80.43,7328827600.0,建筑材料-建筑装饰-装饰园林,橡胶;深股通;美丽中国;节能环保;PPP概念;宝能系;园林开发;股权转让,cci买入信号||kdj金叉||月线bias买入信号,价升量涨||放量||阳线,2850
000886.SZ,海南高速,4.87,4.8,4.91,4.8,22543652.0,-2.04,4.86,4.90,4.90,4.83,4.49,-0.06,5.24,4.90,4.56,29.34,35.93,16.15,4648766200.0,房地产-房地产开发-房地产开发Ⅲ,公路建设;东盟北部湾;西沙旅游;三沙;海南旅游岛;地方国资改革;海南自贸区;年报预增,wr超卖||月线dmi金叉,缩量||价跌量缩||回调缩量,7755
600339.SH,中油工程,4.87,4.91,4.98,4.82,26779912.0,0.0,4.85,4.90,4.83,4.78,4.40,-0.05,5.09,4.83,4.58,46.25,48.54,41.66,7621207100.0,采掘-采掘服务-油气钻采服务,一带一路;新疆振兴;丁二烯;甲乙酮;沥青;己二酸;天然气;期货概念;油品改革;央企国资改革;两桶油改革;地下管网,skdj金叉||cr金叉||月线macd金叉,缩量||阳线||价平量缩,6688
002452.SZ,长高集团,4.86,4.94,4.96,4.84,8808249.0,1.86,4.88,4.81,4.67,4.66,4.28,0.02,5.02,4.67,4.31,75.43,74.97,76.35,2097649200.0,机械设备-电气设备-输变电设备,仪电仪表;智能电网;安防;特高压;网约车;壳资源;新基建,skdj金叉||kdj金叉||月线boll突破中轨,价升量涨||缩量||阳线,3194
600361.SH,华联综超,4.86,4.96,5.08,4.84,13414006.0,1.64,4.85,4.86,4.75,4.65,4.35,-0.01,5.06,4.75,4.44,35.64,40.41,26.11,3302407300.0,商业贸易-零售-百货零售,新零售;商超百货;赛马概念,cci买入信号||skdj金叉||rsi金叉,价升量涨||放量||阳线,6349
600403.SH,大有能源,4.86,4.8,4.94,4.8,5191955.0,-2.04,4.82,4.85,4.74,4.63,4.30,-0.04,5.17,4.74,4.31,40.98,42.05,38.83,11475899500.0,采掘-煤炭开采加工-煤炭开采Ⅲ,河南国资改革;地方国资改革;证金持股;机构重仓,月线roc买入信号||月线dmi金叉,缩量||价跌量缩||回调缩量,5670
601718.SH,际华集团,4.86,4.84,4.91,4.83,21829901.0,-0.82,4.88,4.93,4.94,4.84,4.26,-0.1,5.21,4.94,4.67,29.32,31.86,24.23,21255486000.0,纺织服装-服装家纺-其他服装,循环经济;MSCI概念;央企控股;防辐射;航空航天;核污染防治;阅兵;融资融券;际华系;转融券标的;军民融合;军工;央企国资改革;工业大麻,月线cci买入信号||月线roc买入信号,缩量||价跌量缩||回调缩量,3167
002361.SZ,神剑股份,4.85,4.87,4.94,4.82,7813836.0,-0.21,4.83,4.88,4.78,4.71,4.40,-0.03,5.14,4.78,4.42,27.56,34.06,14.54,3004633800.0,化工-化学制品-涂料油漆油墨制造,无人机;军民融合;参股民营银行;航天军工;军工,月线cci买入信号||月线boll突破中轨||月线roc买入信号,缩量||阳线||价跌量缩,3333
600237.SH,铜峰电子,4.85,5.31,5.31,4.77,83272808.0,9.94,4.78,4.77,4.65,4.63,4.22,0.05,5.07,4.65,4.24,74.15,63.91,94.61,2996802400.0,电子-半导体及元件-被动元件,蓝宝石;超级电容;新材料概念;金改;元器件;融资融券;转融券标的;壳资源;新能源汽车,cci买入信号||boll突破上轨||macd金叉,价升量涨||放量||阳线,6887
601636.SH,旗滨集团,4.85,4.78,4.85,4.76,24044614.0,-1.24,4.80,4.90,4.72,4.65,4.42,-0.03,5.22,4.72,4.22,34.55,46.47,10.7,12471135400.0,建筑材料-建筑材料-玻璃制造,绿色建筑;融资融券;沪股通;转融券标的;光伏概念;玻璃,月线boll突破中轨,缩量||价跌量缩||回调缩量,2806
