股票代码,股票简称,开盘价,收盘价,最高价,最低价,成交量(股),涨跌幅(%),5日均线,10日均线,20日均线,30日均线,60日均线,MACD,BOLL上轨,BOLL中轨,BOLL下轨,kdj(k值),kdj(d值),kdj(j值),a股流通市值,所属行业,所属概念,上市天数,技术形态
600664.SH,哈药股份,5.4,5.31,5.51,5.25,76711237.0,-5.35,5.74,5.87,6.02,5.65,4.84,-0.29,6.69,6.02,5.36,11.48,19.83,-5.24,13311931500.0,医药生物-化学制药-化学制剂,中朝贸易区;纳米;养老概念;鼠疫;融资融券;中医药;沪股通;转融券标的;老字号;医保目录;医疗改革;振兴东北;地方国资改革;保健品;工业大麻;超级真菌;地震;证金持股,9429,缩量||回调缩量||阴线
600868.SH,梅雁吉祥,5.4,5.91,5.91,5.36,227041440.0,10.06,5.28,4.99,4.61,4.47,3.89,0.2,5.62,4.61,3.60,79.0,72.22,92.56,11218058700.0,公用事业-电力-水电,新能源;融资融券;转融券标的;粤港澳大湾区;恒大概念,8989,放量||价升量缩||强中选强
601968.SH,宝钢包装,5.4,5.24,5.41,5.18,4700300.0,-2.24,5.40,5.49,5.41,5.32,5.01,-0.1,5.89,5.41,4.93,22.38,37.19,-7.25,4366666500.0,轻工制造-包装印刷-包装印刷Ⅲ,食品包装;参股万达商业;央企国资改革;年报预增,1412,缩量||价跌量缩||回调缩量
000012.SZ,南玻A,5.39,5.27,5.43,5.25,15636922.0,-2.95,5.46,5.52,5.58,5.60,5.17,-0.12,5.90,5.58,5.26,17.91,26.67,0.37,9366173200.0,建筑材料-建筑材料-玻璃制造,诺基亚;低碳;光伏玻璃;玻璃纤维;光热;太阳能;绿色建筑;新能源;分布式发电;特种玻璃;B转H;融资融券;深股通;转融券标的;OLED;多晶硅;建筑节能;触摸屏;特斯拉;光伏概念;玻璃;雄安新区;宝能系,9916,缩量||回调缩量||阴线
600293.SH,三峡新材,5.39,5.12,5.43,5.1,19144701.0,-5.36,5.42,5.42,5.34,5.28,4.79,-0.1,5.85,5.34,4.84,36.68,50.72,8.6,2645780000.0,信息设备-通信设备-终端设备,股权转让;多晶硅;稀缺资源;融资融券;转融券标的;玻璃,6790,缩量||回调缩量||阴线
000820.SZ,ST节能,5.38,5.13,5.39,5.13,25325339.0,-5.0,5.59,6.32,6.60,6.60,5.94,-0.52,7.99,6.60,5.21,5.49,14.82,-13.17,1475680000.0,公用事业-环保工程-环保工程及服务,固废处理;节能环保;ST板块,7602,放量||阴线||价跌量升
002071.SZ,长城影视,5.38,5.68,5.82,5.34,36021681.0,4.6,5.50,5.43,5.48,5.45,4.99,-0.03,5.88,5.48,5.09,64.7,54.0,86.09,2944661100.0,信息服务-传媒-营销服务,明星参股概念;融资融券;转融券标的;文化传媒;影视娱乐,4576,价升量涨||放量||阳线
002247.SZ,聚力文化,5.38,5.13,5.38,5.11,30488703.0,-4.82,5.27,5.18,5.09,5.13,4.83,0.01,5.47,5.09,4.71,54.24,56.26,50.19,2791763900.0,信息服务-传媒-其他传媒,深股通;白马股;文化传媒;手机游戏;创投;商誉减值,3967,放量||价跌量缩||阴线
002103.SZ,广博股份,5.37,5.26,5.43,5.25,11494136.0,-2.05,5.40,5.53,5.48,5.46,5.03,-0.13,6.20,5.48,4.75,29.37,35.76,16.57,1968913800.0,信息服务-传媒-其他传媒,人民币升值;文具;网约车;虚拟现实;文化传媒;高考;网络直播;广告营销;跨境电商;电子商务;今日头条概念;短视频;创投;独角兽概念;区块链,4486,缩量||价跌量缩||回调缩量
603766.SH,隆鑫通用,5.37,5.14,5.39,5.09,27218215.0,-4.99,5.41,5.41,5.31,5.23,5.02,-0.05,5.68,5.31,4.95,38.61,49.47,16.89,10555205100.0,交运设备-非汽车交运-其他交运设备,地震;农业信息化;宝马概念;无人驾驶;一号文件;融资融券;乡村振兴;沪股通;转融券标的;航空发动机;中非合作;新能源整车;新能源汽车;无人机;农机,2447,放量||阴线||价跌量升
600497.SH,驰宏锌锗,5.36,5.48,5.6,5.29,90182712.0,2.05,5.44,5.39,5.35,5.33,5.05,-0.02,5.78,5.35,4.93,58.13,52.55,69.27,23618242000.0,有色金属-有色冶炼加工-铅锌,新材料概念;稀缺资源;锗涨价;锌电池;稀有金属;涉矿;融资融券;锌;沪股通;转融券标的;金属锑;小金属概念;股权转让;央企国资改革;MSCI预期,5481,价升量涨||放量||阳线
600836.SH,界龙实业,5.36,5.27,5.37,5.23,7676222.0,-0.38,5.38,5.46,5.47,5.57,4.85,-0.15,5.90,5.47,5.04,20.48,27.75,5.93,3492708700.0,轻工制造-包装印刷-包装印刷Ⅲ,上海自贸区;人民币升值;造纸转暖;迪士尼;柔性屏,9189,缩量||回调缩量||阴线
002105.SZ,信隆健康,5.35,5.3,5.39,5.28,5798456.0,-1.12,5.62,5.53,5.42,5.31,4.84,-0.08,6.06,5.42,4.77,25.33,41.34,-6.68,1953050000.0,交运设备-非汽车交运-其他交运设备,共享单车;体育用品;冬奥会;沪台通;养老概念;体育产业;台湾概念股,4484,缩量||价跌量缩||回调缩量
600794.SH,保税科技,5.35,5.66,6.0,5.31,174492910.0,3.85,5.61,5.35,4.52,4.14,3.55,0.19,6.36,4.52,2.67,77.29,82.2,67.47,6744309700.0,交通运输-物流-物流Ⅲ,油价下调;物流电商平台;乙二醇;地方国资改革;江苏国资改革;一带一路;长三角一体化,8083,价升量涨||放量||强中选强
002340.SZ,格林美,5.34,5.21,5.36,5.18,72427254.0,-2.98,5.42,5.37,5.31,5.27,4.86,-0.06,5.71,5.31,4.92,40.56,49.76,22.15,19757563000.0,有色金属-新材料-金属新材料Ⅲ,土壤修复;电子商务;循环经济;新能源物流车;低碳;再生金属;重金属治理;参股新三板;废品回收;融资融券;深股通;转融券标的;稀缺资源;光伏概念;危废处理;大数据;新能源汽车;污水处理;钴;金属镍;锂电池;正极材料;互联网+;小金属概念;宁德时代概念;特斯拉;固废处理;节能环保;石墨烯;动力电池回收;供销社;MSCI预期,3378,缩量||价跌量缩||回调缩量
300179.SZ,四方达,5.34,5.34,5.65,5.11,14467040.0,-0.93,5.38,5.15,4.97,4.88,4.52,0.06,5.55,4.97,4.40,66.15,64.42,69.61,1774877200.0,机械设备-通用设备-磨具磨料,新材料概念;富勒烯;超硬材料;氢能源,2989,放量||强中选强||价跌量缩
600576.SH,祥源文化,5.34,5.19,5.35,5.14,6434608.0,-1.89,5.31,5.31,5.21,5.21,4.81,-0.04,5.54,5.21,4.89,39.71,48.87,21.4,2729306600.0,信息服务-传媒-影视动漫,在线教育;小额贷款;IP概念;股权转让;幼儿教育;网络游戏;文化传媒;手机游戏;互联网金融;动漫,5906,缩量||价跌量缩||回调缩量
000973.SZ,佛塑科技,5.33,5.45,5.57,5.3,43891692.0,1.11,5.36,5.36,5.25,5.17,4.70,-0.04,5.74,5.25,4.76,52.61,46.73,64.37,5272329800.0,化工-化工合成材料-其他塑料制品,新能源;低碳;三旧改造;特斯拉;跨境电商;体感3D;OLED;分离膜;线型;新材料概念;物流骨干网;融资融券;锂电隔膜;转融券标的;地方国资改革;OLED材料;锂电池;证金持股;广东国资改革;煤化工,6907,价升量涨||放量||阳线
002165.SZ,红宝丽,5.33,5.23,5.33,5.16,5839874.0,-1.88,5.30,5.29,5.22,5.08,4.65,-0.07,5.71,5.22,4.73,30.16,30.73,29.03,2758133800.0,化工-化工新材料-聚氨酯,绿色建筑;岩棉;建筑节能;分离膜;高性能膜;新材料概念;正极材料;锂电池;环氧丙烷;壳资源,4240,缩量||回调缩量||阴线
002702.SZ,海欣食品,5.33,5.19,5.35,5.08,16554079.0,-2.44,5.40,5.47,5.32,5.20,4.78,-0.1,5.86,5.32,4.79,21.41,32.64,-1.06,1654753700.0,食品饮料-食品加工制造-食品综合,参股新三板;大消费;壳资源,2385,缩量||回调缩量||阴线
002337.SZ,赛象科技,5.32,5.15,5.32,5.12,12680099.0,-3.2,5.36,5.43,5.76,5.73,5.08,-0.2,6.67,5.76,4.86,17.07,19.94,11.33,3026103600.0,机械设备-专用设备-其它专用机械,天津自贸区;工业机器人;证金持股;机器人概念;工业大麻,3385,缩量||回调缩量||阴线
600126.SH,杭钢股份,5.32,5.31,5.35,5.25,6368448.0,0.57,5.38,5.42,5.39,5.33,5.08,-0.07,5.78,5.39,4.99,20.11,29.73,0.87,14697093000.0,黑色金属-钢铁-普钢,螺纹钢;互联网钢铁;土地流转;杭州亚运会;污水处理;杭州湾大湾区;节能环保;地方国资改革;互联网+;特钢概念;浙江国资改革;机构重仓,7713,价升量缩||缩量||阴线
600538.SH,国发股份,5.31,5.36,5.46,5.25,7546201.0,1.52,5.40,5.38,5.49,5.65,5.21,-0.07,5.74,5.49,5.23,33.74,34.11,32.99,2489190400.0,医药生物-中药-中药Ⅲ,蜱虫;生物农药;东盟北部湾;医疗器械概念,5943,价升量涨||放量||阳线
600715.SH,文投控股,5.31,5.24,5.44,5.22,20017702.0,-4.38,5.59,5.48,5.31,5.32,4.98,-0.01,5.87,5.31,4.75,45.6,56.97,22.85,6729205900.0,信息服务-传媒-影视动漫,网络游戏;范冰冰概念股;文化传媒;地方国资改革;手机游戏;影视娱乐;北京国资改革,8331,缩量||价跌量缩||回调缩量
601898.SH,中煤能源,5.31,5.3,5.39,5.27,28678468.0,-0.19,5.36,5.29,5.23,5.24,5.07,0.01,5.49,5.23,4.98,58.11,60.81,52.73,48505602000.0,采掘-煤炭开采加工-煤炭开采Ⅲ,融资融券;沪股通;转融券标的;动力煤;央企控股;煤化工;焦煤;中字头股票;甲醇;央企国资改革;证金持股;机构重仓,4099,缩量||价跌量缩||回调缩量
000795.SZ,英洛华,5.3,5.31,5.45,5.11,27340008.0,0.0,5.29,5.24,5.25,5.27,4.71,-0.06,5.58,5.25,4.93,57.08,48.37,74.52,4706633800.0,有色金属-新材料-磁性材料,新材料概念;新能源;苹果概念;新能源汽车;小金属概念;稀土永磁,7928,放量||阳线||倒锤阳线
002807.SZ,江阴银行,5.3,5.29,5.36,5.25,13172450.0,-0.75,5.40,5.37,5.32,5.33,5.05,-0.03,5.59,5.32,5.05,48.35,53.63,37.8,4827453800.0,金融服务-银行-银行Ⅲ,农村金融;深股通,963,缩量||价跌量缩||回调缩量
300355.SZ,蒙草生态,5.3,5.14,5.33,5.07,34446847.0,-3.75,5.26,5.27,5.25,5.30,4.86,-0.06,5.52,5.25,4.99,36.58,41.07,27.62,6069849300.0,建筑材料-建筑装饰-装饰园林,村镇银行;风沙治理;GEP;抗旱;长江防护林;美丽中国;融资融券;深股通;转融券标的;土壤修复;PPP概念;足球概念,2399,放量||阴线||价跌量升
600310.SH,桂东电力,5.3,5.26,5.38,5.24,6731000.0,-0.76,5.39,5.49,5.41,5.40,4.90,-0.11,5.75,5.41,5.08,19.8,35.18,-10.98,4354096500.0,公用事业-电力-水电,北部湾自贸区;东盟北部湾;电力改革;融资融券;光伏概念;沪股通;参股券商;转融券标的;地方国资改革;互联网+;创投,6628,缩量||价跌量缩||回调缩量
600526.SH,*ST菲达,5.3,5.23,5.38,5.23,29247251.0,-5.08,5.56,5.67,5.43,5.56,5.08,-0.06,6.05,5.43,4.82,31.39,45.6,2.97,2862926400.0,机械设备-专用设备-环保设备,两会;废气处理;碳税;PM2.5;PPP概念;脱硫脱硝;浙江国资改革;地方国资改革;节能环保;ST板块,6119,放量||阴线||价跌量升
000691.SZ,亚太实业,5.29,5.15,5.35,5.07,5841327.0,-3.2,5.35,5.44,5.38,5.32,4.85,-0.11,5.70,5.38,5.05,20.82,30.5,1.44,1496004400.0,房地产-房地产开发-房地产开发Ⅲ,涉矿;三沙;海南旅游岛;东盟北部湾;壳资源,8089,缩量||回调缩量||阴线
600082.SH,海泰发展,5.29,5.48,5.54,5.25,20621545.0,2.43,5.36,5.32,5.36,5.43,4.95,-0.03,5.59,5.36,5.13,64.31,49.91,93.13,3473510100.0,综合-综合-综合Ⅲ,参股新三板;滨海新区;天津自贸区;循环经济;余额宝;蚂蚁金服概念;环渤海;京津冀一体化;地方国资改革;创投;天津国资改革,7977,价升量涨||放量||阳线
600713.SH,南京医药,5.29,5.2,5.29,5.19,7777380.0,-1.7,5.31,5.32,5.23,5.16,4.84,-0.05,5.51,5.23,4.95,31.53,46.96,0.68,4666613100.0,医药生物-医药商业-医药商业Ⅲ,医疗改革;医保目录;南京国资改革;江苏国资改革;地方国资改革;医药电商,8331,缩量||回调缩量||阴线
600960.SH,渤海汽车,5.29,4.98,5.35,4.95,38754132.0,-6.04,5.34,5.03,4.68,4.55,4.19,0.1,5.59,4.68,3.76,60.2,69.75,41.11,3387040200.0,交运设备-汽车零部件-汽车零部件Ⅲ,小额贷款;新能源汽车;汽车制造概念;北京国资改革;地方国资改革;北汽新能源;华为汽车;氢能源;燃料电池,5494,放量||价跌量缩||阴线
000892.SZ,欢瑞世纪,5.28,5.06,5.29,5.06,6004318.0,-3.62,5.31,5.39,5.44,5.60,5.23,-0.11,5.77,5.44,5.11,19.98,31.41,-2.89,2723171700.0,信息服务-传媒-影视动漫,文化传媒;影视娱乐,7403,缩量||价跌量缩||回调缩量
002469.SZ,三维工程,5.28,5.03,5.33,5.01,22709775.0,-6.85,5.28,5.14,5.00,4.91,4.57,0.02,5.47,5.00,4.54,47.47,55.82,30.77,2331018800.0,建筑材料-建筑装饰-专业工程,油品升级;煤化工;硫磺;节能环保;一带一路;证金持股;氢能源,3149,放量||价跌量缩||旗形
300039.SZ,上海凯宝,5.27,5.04,5.28,5.02,14600745.0,-4.36,5.24,5.29,5.24,5.15,4.75,-0.09,5.56,5.24,4.92,16.86,25.99,-1.4,5354202600.0,医药生物-中药-中药Ⅲ,登革热;融资融券;转融券标的;中医药;生物医药;医保目录;医疗器械概念;证金持股,3392,缩量||回调缩量||阴线
600243.SH,青海华鼎,5.26,5.14,5.32,5.12,3502400.0,-2.47,5.27,5.23,5.20,5.24,4.84,-0.04,5.40,5.20,4.99,52.51,60.85,35.85,2255689000.0,机械设备-通用设备-其它通用机械,股权转让;机床制造;铁路基建;壳资源,6728,缩量||价跌量缩||回调缩量
600716.SH,凤凰股份,5.26,5.18,5.3,5.16,14207047.0,-1.52,5.46,5.59,5.45,5.25,4.63,-0.17,5.98,5.45,4.92,20.68,40.63,-19.21,4714943700.0,房地产-房地产开发-房地产开发Ⅲ,参股券商;融资融券;转融券标的;养老地产;江苏国资改革;地方国资改革;养老概念,8330,缩量||价跌量缩||回调缩量
600873.SH,梅花生物,5.26,5.28,5.32,5.15,26753079.0,0.76,5.35,5.49,5.48,5.42,5.10,-0.13,5.94,5.48,5.01,16.1,23.75,0.79,16229092000.0,农林牧渔-农产品加工-其他农产品加工,国开行;融资融券;转融券标的;味精;生物疫苗;调味品;证金持股,8831,价升量缩||缩量||阳线
601208.SH,东材科技,5.26,5.2,5.29,5.11,8966191.0,-1.89,5.31,5.29,5.28,5.30,5.12,-0.03,5.64,5.28,4.92,40.73,40.21,41.76,3258325200.0,化工-化工合成材料-其他塑料制品,高性能膜;分离膜;丙烯;参股民营银行;新能源;聚碳酸酯;太阳能;三星;苹果概念;特高压;聚丙烯;膜材料;国产替代;OLED材料;OLED;新基建;柔性屏;光伏概念,2895,缩量||价跌量缩||回调缩量
000016.SZ,深康佳A,5.25,5.2,5.32,5.19,17604100.0,-2.07,5.35,5.35,5.45,5.43,4.66,-0.15,5.74,5.45,5.16,26.95,28.52,23.82,8302186400.0,家用电器-视听器材-彩电,小间距LED;央企控股;智能终端;王者荣耀;腾讯概念;电视游戏;深股通;智能电视;互联网电视;智能家居;IPV6;人民币贬值受益;家用电器;央企国资改革;科创板预期;PPP概念;污水处理,9888,缩量||价跌量缩||回调缩量
002345.SZ,潮宏基,5.25,5.09,5.25,5.06,12388240.0,-3.42,5.30,5.33,5.36,5.32,5.01,-0.1,5.72,5.36,4.99,26.96,37.24,6.4,4472579000.0,轻工制造-家用轻工-珠宝首饰,奢侈品;迪士尼;跨境电商;深股通;她经济;电子商务;黄金概念;小金属概念;平安资管持股,3372,缩量||回调缩量||阴线
002652.SZ,扬子新材,5.25,5.52,5.6,5.19,21036881.0,6.15,5.45,5.28,5.18,5.15,4.84,0.03,5.60,5.18,4.76,47.82,46.42,50.62,2812586800.0,建筑材料-建筑材料-其他建材,建筑节能;新材料概念;雄安新区;股权转让;养老概念;柔性屏,2651,价升量涨||放量||阳线
300058.SZ,蓝色光标,5.25,5.19,5.32,5.17,30500404.0,-1.33,5.35,5.37,5.49,5.60,5.06,-0.12,5.84,5.49,5.14,24.15,30.93,10.59,10284484400.0,信息服务-传媒-营销服务,参股新三板;互联网平台;TMT;文化传媒;智能汽车;融资融券;股权转让;深股通;广告营销;转融券标的;服务机器人;数字营销;Facebook概念;大数据;机器人概念;互联网+;年报预增,3343,缩量||价跌量缩||回调缩量
600057.SH,厦门象屿,5.25,5.28,5.35,5.21,15204158.0,-0.19,5.39,5.29,5.20,5.14,4.82,-0.01,5.54,5.20,4.86,44.82,52.77,28.93,11391357600.0,交通运输-物流-物流Ⅲ,物流骨干网;电子商务;地方国资改革;福建自贸区;年报预增,7993,缩量||阳线||价跌量缩
600470.SH,六国化工,5.25,5.06,5.25,5.05,15218564.0,-4.53,5.28,5.25,5.12,4.94,4.51,-0.07,5.80,5.12,4.44,29.91,38.37,12.99,2639296000.0,化工-化学制品-磷肥,黑磷;融资融券;转融券标的;乡村振兴;尿素;磷酸一铵;地方国资改革;化肥;磷化工;煤化工,5527,缩量||价跌量缩||回调缩量
600823.SH,世茂股份,5.25,5.21,5.31,5.2,16846908.0,-0.38,5.37,5.48,5.46,5.23,4.69,-0.17,5.88,5.46,5.04,15.31,26.55,-7.16,19543587000.0,房地产-房地产开发-房地产开发Ⅲ,参股券商;二胎概念;幼儿教育;融资融券;沪股通;转融券标的;机构重仓,9209,缩量||价跌量缩||回调缩量
601018.SH,宁波港,5.25,5.42,5.5,5.2,74396099.0,2.46,5.37,5.18,4.83,4.63,4.16,0.08,5.66,4.83,4.01,75.44,75.88,74.56,69376000000.0,交通运输-港口航运-港口Ⅲ,舟山自贸区;舟山新区;自由贸易港;融资融券;转融券标的;航运港口;海洋经济;MSCI概念;浙江国资改革;地方国资改革;一带一路;杭州湾大湾区;证金持股;机构重仓,3129,价升量涨||缩量||阳线
002693.SZ,双成药业,5.24,5.17,5.32,5.13,6686339.0,-1.9,5.37,5.55,5.33,5.25,4.76,-0.12,6.07,5.33,4.58,11.18,22.97,-12.4,2085665000.0,医药生物-生物制品-生物制品Ⅲ,抗癌;多肽药;仿制药;医保目录;海南自贸区,2449,缩量||价跌量缩||回调缩量
600546.SH,山煤国际,5.24,5.34,5.52,5.24,30874344.0,1.91,5.45,5.41,5.02,4.63,4.09,-0.05,6.27,5.02,3.78,42.74,54.99,18.24,10586315800.0,采掘-煤炭开采加工-煤炭开采Ⅲ,涉矿;物流电商平台;山西国资改革;地方国资改革;证金持股,5745,价升量缩||缩量||阳线
600657.SH,信达地产,5.24,5.18,5.29,5.15,9909684.0,-1.33,5.38,5.51,5.54,5.42,5.00,-0.16,5.96,5.54,5.12,16.78,28.65,-6.95,7895669100.0,房地产-房地产开发-房地产开发Ⅲ,国产软件;参股保险;沪股通;债转股;央企国资改革;年报预增,9465,缩量||价跌量缩||回调缩量
600651.SH,飞乐音响,5.23,5.03,5.26,5.02,18279117.0,-3.82,5.16,5.11,5.13,5.45,4.53,-0.08,5.45,5.13,4.81,46.3,44.99,48.9,4955656600.0,电子-光学光电子-LED,参股外资金融;浦东前滩;老八股;融资融券;参股券商;转融券标的;上海自贸区;节能照明;地方国资改革;商誉减值;上海国资改革,1.0352万,缩量||价跌量缩||月线长下影线
000716.SZ,黑芝麻,5.22,5.63,5.75,5.1,77251234.0,7.65,5.43,5.35,5.28,4.97,4.09,-0.09,5.63,5.28,4.93,65.31,61.14,73.64,3489731000.0,食品饮料-食品加工制造-食品综合,参股新三板;电子商务;锂电池,8040,价升量涨||放量||阳线
000778.SZ,新兴铸管,5.22,5.1,5.23,5.09,47259379.0,-2.3,5.25,5.28,5.27,5.21,4.92,-0.08,5.57,5.27,4.96,17.09,27.52,-3.76,19997456000.0,黑色金属-钢铁-普钢,天然气管道;排水;地下管网;雄安新区;西气东输;水处理膜;央企控股;岩棉;铁矿石;雄安基建;南水北调;太阳能;融资融券;深股通;际华系;转融券标的;PPP概念;央企国资改革;年报预增;MSCI预期;科创板预期,7991,缩量||价跌量缩||回调缩量
002611.SZ,东方精工,5.22,5.32,5.49,5.16,72678514.0,2.7,5.09,4.96,4.66,4.59,4.27,0.11,5.42,4.66,3.90,72.33,69.09,78.82,5909710400.0,交运设备-汽车零部件-汽车零部件Ⅲ,军工;机器人概念;军民融合;深股通;锂电制造;工业机器人;贸易战影响股;北汽新能源;新能源汽车;宁德时代概念;动力电池回收;锂电池,2793,放量||价升量缩||阳线
000530.SZ,大冷股份,5.21,5.05,5.22,5.02,22721912.0,-3.63,5.13,5.02,4.93,5.00,4.39,-0.01,5.26,4.93,4.60,70.11,71.69,66.95,3018627300.0,机械设备-通用设备-制冷空调设备,自动售货机;冷链物流;大连自贸区;大数据;东北亚经贸中心;互联网+;地热能;独角兽概念;参股券商;边缘计算;物联网,9267,缩量||价跌量缩||月线长下影线
002175.SZ,东方网络,5.21,5.18,5.36,5.1,35092610.0,-1.15,5.30,5.40,5.60,6.12,4.91,-0.2,6.15,5.60,5.05,32.47,34.03,29.33,3904268400.0,信息服务-传媒-影视动漫,东盟北部湾;仪电仪表;文化传媒;虚拟现实;IP概念;股权转让;动漫;影视娱乐;超清视频,4211,缩量||价跌量缩||月线长下影线
600076.SH,康欣新材,5.21,5.09,5.22,5.07,19981852.0,-2.49,5.21,5.23,5.26,5.20,4.84,-0.09,5.58,5.26,4.93,23.49,30.46,9.56,5264404400.0,农林牧渔-种植业与林业-林业Ⅲ,土地流转;林场改革;国资驰援;工业4.0;新材料概念;装配式建筑,8002,缩量||价跌量缩||回调缩量
000563.SZ,陕国投A,5.2,5.28,5.49,5.1,128589717.0,1.34,5.25,5.34,5.36,5.37,4.63,-0.13,5.74,5.36,4.98,24.12,28.49,15.37,20929988000.0,金融服务-保险及其他-多元金融,参股券商;陕西自贸区;存准率扩围;融资融券;深股通;转融券标的;参股保险;地方国资改革;债转股;信托概念,9234,价升量涨||缩量||阳线
600759.SH,洲际油气,5.2,5.09,5.49,4.8,375495440.0,2.0,4.74,4.18,3.84,3.71,3.29,0.29,4.98,3.84,2.70,86.69,82.72,94.63,11494156700.0,采掘-石油矿业开采-石油开采Ⅲ,东盟北部湾;参股保险;土地流转;三沙;涉矿;海南旅游岛;融资融券;股权转让;转融券标的;油品改革;海南自贸区;氢能源;燃料电池;一带一路,8232,价升量涨||放量||强中选强
000157.SZ,中联重科,5.19,5.14,5.2,5.13,49110874.0,-0.39,5.27,5.32,5.06,4.87,4.44,-0.07,5.85,5.06,4.27,22.47,40.73,-14.07,32322220000.0,机械设备-专用设备-工程机械,MSCI概念;固废处理;一号文件;公路建设;新型城镇化;节能环保;高端装备;融资融券;深股通;转融券标的;乡村振兴;挖掘机;一带一路;宁德时代概念;农机;机械装备;工业互联网,6767,缩量||价跌量缩||回调缩量
