股票代码,股票简称,开盘价,收盘价,最高价,最低价,成交量(股),涨跌幅(%),5日均线,10日均线,20日均线,30日均线,60日均线,MACD,BOLL上轨,BOLL中轨,BOLL下轨,kdj(k值),kdj(d值),kdj(j值),a股流通市值,所属行业,所属概念,上市天数,技术形态
000030.SZ,富奥股份,5.74,5.5,5.74,5.44,14509595.0,-4.18,5.77,5.68,5.48,5.33,4.83,-0.02,6.02,5.48,4.93,45.98,56.32,25.3,9628091600.0,交运设备-汽车零部件-汽车零部件Ⅲ,汽车电子;特斯拉;融资融券;深股通;转融券标的;地方国资改革;吉林国资改革,9336,缩量||旗形||回调缩量
000655.SZ,金岭矿业,5.74,5.58,5.77,5.56,8798950.0,-1.41,5.70,5.88,5.76,5.51,4.76,-0.19,6.43,5.76,5.09,12.19,24.3,-12.03,3321998500.0,采掘-石油矿业开采-其他采掘Ⅲ,铁矿石;稀有金属;稀缺资源;钴;地方国资改革;小金属概念;山东国资改革;摘帽,8180,缩量||价跌量缩||回调缩量
002266.SZ,浙富控股,5.74,5.6,5.78,5.58,29315156.0,-1.75,5.66,5.50,5.34,5.09,4.63,0.03,5.87,5.34,4.82,74.09,72.55,77.16,9063018900.0,机械设备-电气设备-电源设备,互联网金融;小额贷款;一带一路;仪电仪表;音乐产业;文化传媒;舟山新区;融资融券;潮汐发电;深股通;影视娱乐;转融券标的;二手车;独角兽概念;核电,3911,缩量||回调缩量||阴线
300158.SZ,振东制药,5.74,5.9,6.16,5.61,47602171.0,5.36,5.47,5.37,5.19,5.25,4.77,0.09,5.77,5.19,4.60,66.65,61.89,76.18,5018712700.0,医药生物-化学制药-化学制剂,抗癌;埃博拉概念;中医药;医保目录;抗肿瘤;创新药,3027,价升量涨||放量||强中选强
002172.SZ,澳洋健康,5.73,5.63,5.9,5.58,24328169.0,-1.75,5.62,5.65,5.51,5.24,4.63,-0.07,6.17,5.51,4.85,37.78,40.24,32.85,3867350600.0,化工-化工合成材料-粘胶,基因疗法;棉花种植;氨纶;健康中国;基因测序;粘胶短纤;工业大麻,4231,缩量||价跌量缩||旗形
002347.SZ,泰尔股份,5.73,5.59,5.74,5.58,16876840.0,-2.78,5.77,6.03,5.47,5.28,4.73,-0.08,6.80,5.47,4.14,19.66,36.95,-14.91,1783801900.0,机械设备-通用设备-机械基础件,3D打印;锂电池;工业4.0;机器人概念;超级电容;安徽自贸区;新能源汽车;锂电设备;工业机器人;创投;透明工厂,3371,缩量||价跌量缩||回调缩量
600662.SH,强生控股,5.73,5.54,5.75,5.5,15668783.0,-3.48,5.70,5.72,5.64,5.58,5.07,-0.09,6.02,5.64,5.26,37.7,44.49,24.14,5835626500.0,交通运输-公交-公交Ⅲ,公共交通;金融IC;网约车;迪士尼;智能交通;融资融券;转融券标的;地方国资改革;阿里巴巴概念;上海国资改革,9443,缩量||回调缩量||阴线
600715.SH,文投控股,5.73,5.48,5.75,5.41,30238660.0,-4.36,5.60,5.50,5.30,5.33,4.97,0.05,5.86,5.30,4.74,59.54,62.66,53.3,7037413800.0,信息服务-传媒-影视动漫,网络游戏;范冰冰概念股;文化传媒;地方国资改革;手机游戏;影视娱乐;北京国资改革,8330,放量||价跌量缩||阴线
002671.SZ,龙泉股份,5.72,5.61,5.75,5.6,4626114.0,-1.41,5.66,5.65,5.55,5.47,4.97,-0.06,5.83,5.55,5.28,54.73,65.65,32.87,1884987700.0,建筑材料-建筑材料-管材,地下管网;水利;南水北调;核电;节水灌溉;兜底增持;股权转让;海绵城市,2552,缩量||回调缩量||阴线
002701.SZ,奥瑞金,5.72,5.51,5.74,5.5,49117227.0,-4.01,5.81,5.96,5.96,5.80,5.46,-0.17,6.49,5.96,5.44,16.71,30.29,-10.44,12966972500.0,轻工制造-包装印刷-包装印刷Ⅲ,APEC会议;食品包装;融资融券;深股通;转融券标的;世界杯;番茄酱;债转股;足球概念;MSCI预期,2384,放量||阴线||价跌量升
600209.SH,*ST罗顿,5.72,5.55,5.93,5.53,11673127.0,-4.64,5.76,5.61,5.26,5.01,4.41,0.03,6.11,5.26,4.41,58.74,72.3,31.64,2436512000.0,建筑材料-建筑装饰-装饰园林,东盟北部湾;新型城镇化;ST板块;三沙;土地增值;土地流转;海南旅游岛;聚土地概念;元器件;海南自贸区,7333,缩量||价跌量缩||旗形
600212.SH,江泉实业,5.72,5.69,5.85,5.66,13762454.0,-1.22,5.81,5.67,5.62,5.41,4.79,-0.05,6.04,5.62,5.21,47.33,50.26,41.45,2911557100.0,公用事业-电力-燃机发电,胶合板;铝材加工;股权转让;央企国资改革,7188,缩量||月线长下影线||回调缩量
600819.SH,耀皮玻璃,5.72,5.6,5.76,5.59,3055963.0,-1.24,5.68,5.71,5.80,5.68,5.04,-0.14,6.09,5.80,5.52,16.98,24.74,1.46,4185530000.0,建筑材料-建筑材料-玻璃制造,光伏玻璃;特种玻璃;国际板;建筑节能;玻璃;年报预增;上海国资改革,9215,缩量||回调缩量||阴线
600143.SH,金发科技,5.71,5.75,5.76,5.65,15293306.0,0.7,5.72,5.76,5.68,5.63,5.32,-0.05,6.02,5.68,5.34,35.33,36.49,33.01,14720000000.0,化工-化工合成材料-改性塑料,宝马概念;金改;线型;聚丙烯;参股民营银行;国家科技大会;聚碳酸酯;参股保险;小额贷款;小额再贷款;融资融券;碳纤维;转融券标的;可降解塑料;特斯拉;煤化工,5416,价升量涨||缩量||阳线
600297.SH,广汇汽车,5.71,5.5,5.71,5.44,31504385.0,-3.0,5.57,5.68,5.45,5.31,5.06,-0.03,6.01,5.45,4.89,42.7,49.8,28.5,44606660000.0,交运设备-交运设备服务-汽车服务,东北亚经贸中心;抗辐射药;核污染防治;医疗改革;眼科医疗;防辐射;汽车制造概念;鼠疫;MSCI概念;抗癌;融资融券;沪股通;转融券标的;融资租赁;二手车;汽车关税下调;大消费;恒大概念;白马股,6731,缩量||月线长下影线||旗形
600552.SH,凯盛科技,5.7,5.76,5.89,5.66,22277404.0,1.05,5.72,5.78,5.71,5.80,5.51,-0.03,5.98,5.71,5.43,32.96,40.16,18.56,4399971900.0,电子-光学光电子-显示器件Ⅲ,玻璃纤维;智能玻璃;玻璃;3D玻璃;无线充电;新材料概念;OLED材料;触摸屏;OLED;中材系,6009,价升量涨||缩量||阳线
600986.SH,科达股份,5.7,5.53,5.74,5.49,36020825.0,-3.32,5.80,5.92,5.91,5.98,5.35,-0.17,6.42,5.91,5.41,19.33,30.63,-3.28,7033318800.0,信息服务-传媒-营销服务,共享单车;王者荣耀;建筑节能;IGBT;互联网平台;SAAS;沪股通;区块链储备;区块链底层;广告营销;文化传媒;数字营销;今日头条概念;短视频;互联网+;手机游戏;区块链;小米概念;独角兽概念,5474,缩量||回调缩量||阴线
601619.SH,嘉泽新能,5.7,5.84,5.9,5.64,30498389.0,3.18,5.71,5.69,5.70,5.78,5.62,-0.01,5.96,5.70,5.44,60.77,46.9,88.51,2941927400.0,公用事业-电力-新能源发电,新能源;区块链;光伏概念;风电;沪股通;年报预增,641,价升量涨||放量||阳线
002064.SZ,华峰氨纶,5.69,5.69,5.83,5.64,18349873.0,0.18,5.79,5.87,5.63,5.44,4.96,-0.07,6.26,5.63,5.00,32.62,47.43,2.98,8726713700.0,化工-化工合成材料-氨纶,参股民营银行;融资融券;深股通;转融券标的;氨纶;证金持股,4625,价升量缩||缩量||旗形
002084.SZ,海鸥住工,5.69,5.63,5.73,5.6,3364906.0,-1.06,5.68,5.57,5.36,5.29,4.94,0.04,5.88,5.36,4.83,64.02,66.41,59.23,2803260500.0,轻工制造-家用轻工-其他家用轻工,地热能;广州旅游;沪台通;外贸;参股新三板;智能家居;台湾概念股,4532,缩量||价跌量缩||回调缩量
600503.SH,华丽家族,5.69,5.74,5.89,5.59,306654280.0,7.29,5.05,4.82,4.72,4.74,4.25,0.15,5.37,4.72,4.07,72.31,55.07,106.79,9197144600.0,房地产-房地产开发-房地产开发Ⅲ,临近空间;徐翔概念股;石墨烯手机;涉矿;储能;融资融券;工业机器人;转融券标的;期货概念;机器人概念;石墨烯;恒大概念,6131,价升量涨||放量||强中选强
600683.SH,京投发展,5.69,5.5,5.72,5.49,5983855.0,-3.0,5.66,5.72,5.69,5.57,5.08,-0.11,6.00,5.69,5.37,20.46,30.49,0.4,4074276800.0,房地产-房地产开发-房地产开发Ⅲ,土地流转;棚户区改造;特斯拉;土地增值;中央政务区;地方国资改革;创投;北京国资改革,9310,缩量||回调缩量||阴线
601226.SH,华电重工,5.69,5.59,5.7,5.54,8812372.0,-1.41,5.69,5.69,5.73,5.45,4.80,-0.11,6.19,5.73,5.27,29.04,35.97,15.17,6456450000.0,建筑材料-建筑装饰-专业工程,高端装备;国改双百行动;海上风电;证金持股;风电;一带一路;雄安新区;核电,1593,缩量||价跌量缩||回调缩量
000570.SZ,苏常柴A,5.68,5.6,5.76,5.58,9255500.0,-2.44,5.69,5.60,5.63,5.55,4.93,-0.07,5.93,5.63,5.32,50.22,47.03,56.61,2303696200.0,机械设备-通用设备-内燃机,柴油发电;金改;干细胞;锂电隔膜;地方国资改革;锂电池,9061,缩量||价跌量缩||月线长下影线
002586.SZ,围海股份,5.68,5.66,5.8,5.64,13267978.0,-0.53,5.71,5.73,5.66,5.64,5.27,-0.05,5.94,5.66,5.39,40.69,50.09,21.9,3926047200.0,建筑材料-建筑装饰-基础建设,舟山自贸区;文化传媒;海洋经济;排水;舟山新区;海岛整治修复;海绵城市;雄安新区;深股通;影视娱乐;水利;PPP概念;Facebook概念,2881,放量||阴线||价跌量升
002436.SZ,兴森科技,5.67,5.6,5.75,5.56,28051846.0,-1.41,5.64,5.45,5.45,5.54,5.13,0.03,5.78,5.45,5.11,67.76,61.58,80.12,7066293300.0,电子-半导体及元件-印制电路板,航天军工;元器件;深股通;芯片材料;芯片封装测试;芯片概念;军工;互联网+;集成电路概念;国资驰援;互联网金融,3230,放量||价跌量缩||月线长下影线
600308.SH,华泰股份,5.67,5.54,5.68,5.53,20729120.0,-2.12,5.65,5.72,5.75,5.53,5.08,-0.14,6.29,5.75,5.21,14.08,21.44,-0.63,6468290300.0,轻工制造-造纸-造纸Ⅲ,造纸转暖;人民币升值;林场改革;环保包装;双氧水;纸浆,6780,缩量||回调缩量||阴线
600499.SH,科达洁能,5.67,5.88,5.88,5.53,33233401.0,2.8,5.52,5.46,5.44,5.54,5.21,0.05,5.82,5.44,5.07,66.35,50.0,99.03,8299410200.0,机械设备-专用设备-其它专用机械,新能源;废气处理;脱硫脱硝;低碳;煤化工;膜材料;增碳剂;融资融券;沪股通;锂电原料;转融券标的;盐湖提锂;节能减排;中非合作;锂电池;宁德时代概念;商誉减值,6038,放量||价升量缩||阳线
600603.SH,广汇物流,5.67,5.71,5.81,5.63,16614840.0,0.71,5.65,5.65,5.54,5.40,4.91,-0.05,5.98,5.54,5.09,52.47,47.39,62.62,2878183700.0,交通运输-物流-物流Ⅲ,物流骨干网;涉矿;恒大概念;年报预增,9961,价升量涨||放量||阳线
000060.SZ,中金岭南,5.65,5.54,5.68,5.52,44229780.0,-1.42,5.61,5.63,5.52,5.38,4.93,-0.09,6.28,5.52,4.75,34.36,37.65,27.79,19767973000.0,有色金属-有色冶炼加工-铅锌,铟;裸眼3D;MSCI概念;稀缺资源;锌;锗涨价;电子商务;涉矿;铅;融资融券;白银;深股通;钴;稀有金属;转融券标的;地方国资改革;小金属概念;广东国资改革,8124,缩量||价跌量缩||回调缩量
002185.SZ,华天科技,5.65,5.63,5.73,5.6,41245190.0,-0.35,5.66,5.64,5.78,5.85,5.49,-0.07,6.16,5.78,5.41,44.69,35.16,63.73,11994371100.0,电子-半导体及元件-集成电路,兰新白试验区;融资融券;深股通;AI芯片;转融券标的;人工智能;芯片概念;硅晶圆;物联网;芯片封装测试;集成电路概念,4171,缩量||月线长下影线||回调缩量
002225.SZ,濮耐股份,5.65,5.43,5.65,5.43,9119549.0,-3.55,5.53,5.55,5.64,5.56,5.21,-0.1,6.10,5.64,5.18,31.7,30.96,33.19,3707062500.0,建筑材料-建筑材料-耐火材料,类稀土;涉矾;涉矿;河南自贸区;金属镁;年报预增,4014,缩量||价跌量缩||回调缩量
002531.SZ,天顺风能,5.65,5.63,5.68,5.58,15878913.0,-0.18,5.68,5.84,6.22,6.27,5.74,-0.22,7.16,6.22,5.29,20.33,19.77,21.46,9959377500.0,机械设备-电气设备-电源设备,海上风电;新能源;深股通;风电,3034,缩量||价跌量缩||回调缩量
000166.SZ,申万宏源,5.64,5.49,5.65,5.48,83671925.0,-1.61,5.56,5.58,5.55,5.58,5.28,-0.05,5.86,5.55,5.25,35.13,39.04,27.3,123713934000.0,金融服务-证券-证券Ⅲ,金控平台;MSCI概念;融资融券;深股通;转融券标的;央企国资改革;证金持股,1547,缩量||回调缩量||阴线
002546.SZ,新联电子,5.64,5.58,5.66,5.5,10034468.0,-0.36,5.56,5.63,5.71,5.79,5.02,-0.15,6.07,5.71,5.35,27.34,27.2,27.61,4363022600.0,机械设备-电气设备-电气自控设备,能源互联网;智能电网;电力物联网,2992,缩量||价跌量缩||月线长下影线
600020.SH,中原高速,5.64,5.7,5.79,5.59,46936648.0,1.06,5.72,5.74,6.07,6.13,5.28,-0.19,6.89,6.07,5.25,26.64,22.72,34.46,12810019400.0,交通运输-公路铁路运输-高速公路Ⅲ,文化传媒;中原经济区;参股保险;春运;融资融券;沪股通;转融券标的;河南国资改革;地方国资改革;优先股概念;河南自贸区;创投;信托概念;科创板IPO,5736,价升量涨||缩量||阳线
000782.SZ,美达股份,5.62,5.68,5.76,5.5,9770336.0,0.89,5.56,5.53,5.49,5.39,4.94,-0.03,5.80,5.49,5.18,65.69,53.09,90.87,2535080400.0,化工-化工合成材料-其他纤维,智能医疗;股权转让;锦纶,7977,价升量涨||放量||阳线
000837.SZ,秦川机床,5.62,5.47,5.66,5.43,14456578.0,-2.84,5.65,5.61,5.59,5.42,4.94,-0.06,6.02,5.59,5.17,55.62,59.78,47.31,3186912100.0,机械设备-通用设备-机床工具,工业4.0;3D打印;航天军工;军工;机器人概念;机床制造;高端装备;工业互联网;工业机器人;地方国资改革;债转股;工业大麻;一带一路,7511,缩量||价跌量缩||回调缩量
300150.SZ,世纪瑞尔,5.62,5.54,5.7,5.51,8223594.0,-1.6,5.56,5.58,5.61,5.60,5.18,-0.08,5.95,5.61,5.28,47.52,44.43,53.7,2555671000.0,信息服务-计算机应用-软件开发及服务,轨道交通;高铁;新基建;年报预增,3043,缩量||月线长下影线||回调缩量
000933.SZ,神火股份,5.61,5.41,5.65,5.38,60669455.0,-4.42,5.52,5.42,5.29,5.27,4.88,0.0,5.84,5.29,4.75,51.06,48.88,55.41,10281535400.0,有色金属-有色冶炼加工-铝,稀缺煤;涉矿;动力煤;中原经济区;深股通;贸易战影响股;有色铝;地方国资改革;融资融券;转融券标的,7174,缩量||价跌量缩||回调缩量
002681.SZ,奋达科技,5.61,5.48,5.62,5.41,24117780.0,-2.49,5.58,5.60,5.45,5.38,4.91,-0.04,5.87,5.45,5.03,34.57,41.66,20.4,6073150300.0,电子-电子制造-电子零部件制造,腾讯概念;智能眼镜;车联网;小米概念;虚拟现实;智能音箱;智能手表;融资融券;深股通;富士康概念;转融券标的;VR设备;智能穿戴;国资驰援;苹果概念;消费电子;互联网医疗;独角兽概念;华为概念,2512,缩量||价跌量缩||旗形
600959.SH,江苏有线,5.6,5.52,5.67,5.5,16135450.0,-1.43,5.57,5.55,5.56,5.60,5.08,-0.07,5.81,5.56,5.31,53.24,47.03,65.65,21442604000.0,信息服务-通信服务-有线电视网络,文化传媒;广播电视,1455,缩量||月线长下影线||回调缩量
603778.SH,乾景园林,5.6,5.41,5.65,5.4,9826750.0,-3.22,5.47,5.34,5.19,5.15,4.85,0.04,5.61,5.19,4.76,69.41,73.53,61.19,2705000000.0,建筑材料-建筑装饰-装饰园林,园林开发;节能环保;PPP概念,1208,放量||价跌量缩||阴线
603335.SH,迪生力,5.59,5.55,5.65,5.52,8243113.0,0.0,5.50,5.42,5.37,5.30,4.93,-0.0,5.71,5.37,5.02,71.14,57.63,98.16,868253100.0,交运设备-汽车零部件-汽车零部件Ⅲ,汽车关税下调,671,价升量缩||缩量||月线长下影线
000548.SZ,湖南投资,5.58,5.48,5.61,5.44,6405736.0,-1.79,5.58,5.53,5.42,5.37,5.04,-0.02,5.77,5.42,5.08,49.97,55.89,38.13,2735621700.0,交通运输-公路铁路运输-高速公路Ⅲ,交通示范区;湖南自贸区;长江经济带;地方国资改革;湖南国资改革,9254,缩量||价跌量缩||回调缩量
600358.SH,国旅联合,5.58,5.51,5.6,5.47,7461164.0,-0.36,5.50,5.49,5.40,5.16,4.55,-0.08,5.89,5.40,4.90,42.51,42.35,42.84,2782201000.0,信息服务-传媒-营销服务,虚拟现实;央企控股;大消费;网络直播;广告营销;文化传媒;体育产业;电子竞技;VR直播;股权转让;互联网彩票;地方国资改革,6786,缩量||回调缩量||阴线
600688.SH,上海石化,5.58,5.64,5.72,5.54,27806146.0,1.08,5.60,5.59,5.53,5.53,5.42,-0.0,5.80,5.53,5.25,51.97,46.86,62.19,41334508000.0,化工-基础化学-石油加工,线型;MSCI概念;燃油;丁二烯;融资融券;两桶油改革;沪股通;转融券标的;碳纤维;聚丙烯;油品改革;燃料乙醇;航运概念;央企国资改革;证金持股;机构重仓,9296,价升量涨||放量||阳线
600303.SH,曙光股份,5.57,5.85,5.87,5.44,50303107.0,5.41,5.47,5.30,4.97,4.85,4.51,0.16,5.81,4.97,4.12,78.58,70.77,94.19,3628897100.0,交运设备-汽车整车-商用载客车,中朝贸易区;校车;锂电池;汽车制造概念;融资租赁;新能源整车;新能源汽车;股权转让;燃料电池,6691,放量||价升量缩||阳线
002103.SZ,广博股份,5.56,5.37,5.58,5.35,14098325.0,-2.54,5.43,5.58,5.48,5.46,5.02,-0.11,6.20,5.48,4.75,35.33,38.96,28.05,2010088800.0,信息服务-传媒-其他传媒,人民币升值;文具;网约车;虚拟现实;文化传媒;高考;网络直播;广告营销;跨境电商;电子商务;今日头条概念;短视频;创投;独角兽概念;区块链,4485,缩量||价跌量缩||回调缩量
000973.SZ,佛塑科技,5.55,5.39,5.56,5.27,33659583.0,-0.92,5.33,5.36,5.24,5.15,4.67,-0.05,5.72,5.24,4.75,44.17,43.79,44.94,5214285800.0,化工-化工合成材料-其他塑料制品,新能源;低碳;三旧改造;特斯拉;跨境电商;体感3D;OLED;分离膜;线型;新材料概念;物流骨干网;融资融券;锂电隔膜;转融券标的;地方国资改革;OLED材料;锂电池;证金持股;广东国资改革;煤化工,6906,缩量||价跌量缩||回调缩量
002340.SZ,格林美,5.55,5.37,5.57,5.34,87027031.0,-2.89,5.45,5.40,5.32,5.28,4.84,-0.03,5.71,5.32,4.93,53.97,54.36,53.19,20364322000.0,有色金属-新材料-金属新材料Ⅲ,土壤修复;电子商务;循环经济;新能源物流车;低碳;再生金属;重金属治理;参股新三板;废品回收;融资融券;深股通;转融券标的;稀缺资源;光伏概念;危废处理;大数据;新能源汽车;污水处理;钴;金属镍;锂电池;正极材料;互联网+;小金属概念;宁德时代概念;特斯拉;固废处理;节能环保;石墨烯;动力电池回收;供销社;MSCI预期,3377,缩量||价跌量缩||回调缩量
600546.SH,山煤国际,5.55,5.24,5.58,5.21,38968626.0,-5.93,5.48,5.45,4.94,4.58,4.06,-0.01,6.30,4.94,3.59,47.92,61.12,21.52,10388070200.0,采掘-煤炭开采加工-煤炭开采Ⅲ,涉矿;物流电商平台;山西国资改革;地方国资改革;证金持股,5744,缩量||月线长下影线||旗形
600112.SH,天成控股,5.54,5.23,5.54,5.22,31002332.0,-5.6,5.44,5.45,5.17,5.13,4.66,-0.01,5.82,5.17,4.52,47.76,58.97,25.33,2663141300.0,机械设备-电气设备-输变电设备,黔中经济区;融资租赁;互联网金融;稀有金属;智能电网;智慧城市;辉钼;仪电仪表;小额贷款;高端装备;涉矿;移动金融;参股保险;金属镍;钼;中非合作;互联网+;小金属概念;壳资源,7816,缩量||价跌量缩||旗形
600185.SH,格力地产,5.54,5.4,5.54,5.39,7924530.0,-2.7,5.60,5.70,5.62,5.42,4.95,-0.14,6.13,5.62,5.10,17.07,29.71,-8.2,11124971600.0,房地产-房地产开发-房地产开发Ⅲ,西咸新区;广东自贸区;珠海主题公园;融资融券;沪股通;转融券标的;地方国资改革;粤港澳大湾区;广东国资改革;珠海国资改革;横琴新区,7255,缩量||价跌量缩||回调缩量
601339.SH,百隆东方,5.54,5.54,5.59,5.52,4943138.0,0.0,5.60,5.69,5.73,5.72,5.39,-0.11,5.97,5.73,5.49,15.99,25.23,-2.5,8310000000.0,纺织服装-纺织制造-棉纺,SDR概念;棉纱;人民币贬值受益;东盟自贸区;科创板预期,2505,缩量||十字星||价平量缩
000900.SZ,现代投资,5.53,5.76,5.76,5.4,125672501.0,9.92,5.35,5.32,5.26,5.18,4.81,0.01,5.58,5.26,4.94,62.27,51.73,83.35,8738601800.0,交通运输-公路铁路运输-高速公路Ⅲ,洞庭湖生态经济区;参股券商;固废处理;参股民营银行;融资融券;深股通;转融券标的;长江经济带;湖南国资改革;地方国资改革;期货概念;证金持股,7389,价升量涨||放量||阳线
601968.SH,宝钢包装,5.53,5.36,5.54,5.34,5877300.0,-2.72,5.46,5.53,5.41,5.32,4.99,-0.07,5.89,5.41,4.92,28.8,44.6,-2.79,4466666500.0,轻工制造-包装印刷-包装印刷Ⅲ,食品包装;参股万达商业;央企国资改革;年报预增,1411,缩量||回调缩量||阴线
002588.SZ,史丹利,5.52,5.63,5.77,5.44,24387746.0,1.08,5.49,5.48,5.33,5.26,4.88,-0.01,5.86,5.33,4.80,51.02,45.94,61.17,4107918100.0,化工-化学制品-复合肥,生态农业;渤海粮仓;农村电商;融资融券;转融券标的;互联网+;乡村振兴;化肥,2873,价升量涨||放量||阳线
600110.SH,诺德股份,5.52,5.54,5.74,5.46,90643571.0,0.0,5.42,5.26,5.12,5.16,4.78,0.08,5.56,5.12,4.69,77.09,74.17,82.93,6372729000.0,电子-其他电子-其他电子Ⅲ,稀土永磁;涉矿;中朝贸易区;参股保险;融资融券;转融券标的;小金属概念;中科院系;锂电池;宁德时代概念,7867,放量||阳线||长上影线
